Molecule,SMILES_E1,SMILES_X1,SMILES_Y1,Ratio_X1,Ratio_Y1,Condition_Type,Condition_Val,Time_min,Temp_K,Alpha,Rate_1_min
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,19.74770432254096,483.3461935481494,0.7093645717463848,0.0146126161944938
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,170.0,28.0,443.18,0.8315701559020044,0.0125562474432981
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,12.233292001668223,496.6514516127488,0.942686877065722,0.0356772376079119
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,43.71859000000004,443.17,0.9355713955144987,0.0052914261772418
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,48.76982864506388,555.8989677413485,0.9645439377085652,0.0047446117194331
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,180.0,34.436304999999955,453.17,0.9884586582088896,0.0011960520410215
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,5.0,10.38,487.3500000000008,0.7405385699860412,0.0753603586165058
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,3.674540490314203,473.4590903223296,0.3299312694309728,0.1573509088477899
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,170.0,53.71000000000007,443.17,0.9795825565003864,0.0012496437647462
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,180.0,7.697526999999997,453.22,0.7337012774767632,0.0413739735546217
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,5.0,13.61,503.67,0.8591303842690755,0.0140869615730921
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,0.7515399999999999,453.18592604790416,0.0592995041415956,0.0911552842442138
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,180.0,25.13139999999996,453.18,0.9124371013114624,0.0084125371419231
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,0.0,433.15,0.0113898672794141,0.0278697442216048
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,10.0,0.2999999999999998,442.15,0.0208611426249147,0.0447303716963783
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,33.12156006453,433.15,0.7462647041445473,0.0118867331113978
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,36.06242,453.17242,0.9306094455957188,0.0049718846641882
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,45.31789999999995,443.16883125748495,0.9169880835875884,0.0038972723672724
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,5.0,8.0,475.67,0.6833192947805629,0.0634639402829009
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,2.5,22.35,490.2600000000004,0.7762404205790819,0.0086242180767854
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,20.73793470948,433.15,0.6870906986644977,0.0221162696705675
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,180.0,22.098299999999966,453.18,0.8822853520345498,0.0113230921117856
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,5.0,2.07,445.7500000000002,0.1013698144007973,0.0560287883627072
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,8.709999999999999,525.41,0.9223941882501576,0.018635502210993
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,47.75666800002005,433.15,0.8816993783955753,0.0066720201076474
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,0.9899999999999998,440.5,0.0464062097977461,0.0416012523790157
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,48.98589000000005,443.17,0.9597483265739476,0.0039378055272496
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,3.475884094998856,471.46319354814966,0.2999741064492294,0.1489538694624962
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,5.0,19.81,534.67,0.9278805658020852,0.0100206221499316
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,0.9967656789234614,446.3801935483,0.0406929451951122,0.0536577679885009
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,19.177382091286898,530.9830619353592,0.9500741997032012,0.0130858722315578
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,2.5,15.65,473.52000000000027,0.7001804723668043,0.0162587717841034
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,1.89,457.41,0.1872046746683512,0.145593809222993
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,10.36896735474,433.15,0.3894329881764105,0.0349447279060067
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,5.0,6.699999999999999,468.95000000000056,0.4365968854950103,0.083929763944139
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,5.0,14.56,508.1500000000011,0.954955172936653,0.0231878026512331
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,8.775822288779821,524.3544580639192,0.957041072488394,0.0160418399498301
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,8.486182167253805,477.9631032256992,0.6954334770793844,0.0931883599037582
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,54.81735954827694,571.0141290315985,0.9885289210233592,0.0029209918790053
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,34.955600000000025,443.173968313253,0.9724651765468092,0.0034473831087192
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,11.19,491.5,0.6910551561355781,0.0497989208956907
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,37.39783000000004,443.17217,0.8955141746170745,0.007383385363593
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,37.92456000000004,443.18,0.8994032251896399,0.00713727251814
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,29.95479458036,433.15,0.8406811013708122,0.012055020431368
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,11.38123626839814,550.2574064506205,0.9881973434535104,0.0064574493135475
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,31.581022387109996,433.15,0.7270813959179678,0.0126306544250313
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,165.0,14.385000000000003,438.17,0.5520682292940347,0.0206628531502025
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,19.256720967749995,433.15,0.5213660868097878,0.0204075478550637
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,19.34475367738071,482.3385161287994,0.7033110265878736,0.0150230437181798
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,2.5,3.34,442.83,0.159958674443544,0.0507627131224546
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,170.0,24.89000000000001,443.17,0.8992315037970079,0.005831670902149
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,42.88504,453.17,0.9592136993511208,0.0034526976834639
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,6.91,507.41,0.8814118761844598,0.0292166771951997
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,50.11667554790988,433.15,0.9694988774686252,0.0024635039881511
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,2.5,18.39,480.15,0.9028456813338348,0.0299297981697375
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,71.43329999999993,443.16557155688616,0.978815266824017,0.0011991607283914
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,160.0,99.0,433.17,0.9792916194554874,0.0010462422226322
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,32.316219999999966,453.1694140718563,0.8564670589592708,0.0056036624604408
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,13.11,569.41,0.9896083385975994,0.0097915350600132
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,16.39,476.13,0.7058392708399376,0.0318606802572508
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,170.0,67.2,443.17,0.9877505567928732,0.000795418390073
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,41.59451729034003,433.15,0.8334883265625764,0.0087053976642638
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,180.0,26.738777999999968,453.17,0.974230210122902,0.0026095680895014
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,2.5,4.78,446.15,0.2021060549078601,0.0487103547699636
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,9.51,533.41,0.9368288060644346,0.0168982943777629
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,43.93281206442784,543.8068387091487,0.940107063403782,0.0054124261287447
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,4.619130780591476,458.63032903219954,0.3005487750300834,0.0982597410718806
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,31.14112251606988,511.9403419353909,0.9878025558471828,0.0010930302390583
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,10.0,6.970113118166581,506.39138709629935,0.8672126739907334,0.111241808012363
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,165.0,24.68015400000002,438.17,0.918767945706082,0.0062951039402214
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,0.6000000000000001,438.5,0.0307827560382787,0.0383866681904284
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,165.0,26.029999999999983,438.17,0.7369272610052094,0.01199623469686
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,2.5,12.66,466.0800000000002,0.6350796432401341,0.0279933635934823
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,52.14627000000005,443.17,0.97109139074393,0.0031994669908901
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,165.0,43.38930299999994,438.17,0.988149308274602,0.0015737759850555
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,5.0,18.61,528.67,0.9157105928141972,0.0103110749658725
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,21.424400000000013,443.1919419161677,0.8471766726161729,0.0170137744071029
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,165.0,15.070000000000004,438.17,0.5662222837019234,0.0198094136076402
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,160.0,79.33769038712998,433.15,0.9816944838725464,0.0011437748755967
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,10.0,5.5,493.41,0.8143398610233733,0.0748578648136446
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,180.0,39.86360000000003,453.17,0.9802686318792344,0.0020116936643729
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,21.069200000000016,443.19,0.7095475543381389,0.0163763487364497
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Dyn,5.0,13.919999999999998,504.950000000001,0.9372921163084094,0.032261290644955
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Iso,170.0,62.22500000000008,443.17,0.9881769814924288,0.0008330958431641
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,25.28304000000002,443.18,0.7723806110087358,0.0132498542042361
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,2.9413,453.2274789156626,0.2589009646091673,0.0937314813882506
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,33.21,518.13,0.9792305691042692,0.0051923577239326
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,180.0,15.59879999999998,453.2,0.7686160307460674,0.0248517320046943
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,7.8932,443.23276347305386,0.4180372837554102,0.0465625267316876
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,180.0,42.39771,453.17,0.9575310961890384,0.0034526976834639
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,2.19,446.5,0.1023744508551687,0.0533742280369201
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Iso,165.0,24.659999999999982,438.17,0.7198337083869565,0.0127475018998194
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,7.770085591497061,474.0229251612397,0.4843568884186461,0.0828387286518173
C10,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCC(=O)O,OC(=O)CCCCCCCCC(=O)O,1.0,0.0,Dyn,5.0,11.99,495.5,0.7291066392815164,0.0446913392653633
C6,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCC(=O)O,OC(=O)CCCCC(=O)O,1.0,0.0,Dyn,2.5,26.07,499.56000000000046,0.8067899458582912,0.0080586955799437
C8,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCC(=O)O,OC(=O)CCCCCCC(=O)O,1.0,0.0,Iso,170.0,48.3,443.17,0.958837098313713,0.0025567019680923
C12,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCC(=O)O,1.0,0.0,Iso,170.0,9.217200000000004,443.1965386826347,0.4566127315916782,0.0320298809314129
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,23.11423520281873,491.8719548386407,0.9791590432640712,0.0015036579580664
C14,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,OC(=O)CCCCCCCCCCCCC(=O)O,OC(=O)CCCCCCCCCCCCC(=O)O,1.0,0.0,Dyn,2.5,25.04054263636627,496.6883677418607,0.9815722066756,0.0010901988369775
